QUANTIDADEDEFEITOS;PLANOMNT;PRIODEF;SEALINSPEÇÃO;GRUPO2DEFEITO;EQUIPEEXECUÇÃO;STATUSEXECUÇÃO
3;RAMAL;P1;IPS01C6;árvore;LV;PEND F_PRAZO
3;RAMAL;P1;MAR01C2;árvore;LV;PEND F_PRAZO
3;RAMAL;P1;SBN09F1;árvore;PO;PEND F_PRAZO
3;RAMAL;P1;ARS01C2;árvore;PO;PEND F_PRAZO
3;RAMAL;P1;RSO01C5;árvore;TT;PEND F_PRAZO
3;RAMAL;P1;ARG01C2;árvore;LM;PEND F_PRAZO
3;RAMAL;P1;BRD01C3;árvore;PO;PEND F_PRAZO
3;RAMAL;P1;BRD01C3;árvore;PO;PEND F_PRAZO
3;RAMAL;P1;BRD01C3;árvore;PO;PEND F_PRAZO
3;RAMAL;P1;SBN09F1;árvore;PO;PEND F_PRAZO
3;RAMAL;P1;SBN09F1;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P2;SLF01C7;árvore;PO;PEND N_PRAZO
1;ALIMENTADOR;P2;SLF01C7;chave;LV;PEND N_PRAZO
3;RAMAL;P1;RSO01C5;árvore;PO;PEND F_PRAZO
3;RAMAL;P1;RSO01C5;árvore;PO;PEND F_PRAZO
3;RAMAL;P1;BRN01C2;árvore;PO;PEND F_PRAZO
3;RAMAL;P1;SRI01C2;árvore;PO;PEND F_PRAZO
3;RAMAL;P1;SRI01C2;árvore;PO;PEND F_PRAZO
3;RAMAL;P1;SRI01C2;árvore;PO;PEND F_PRAZO
3;RAMAL;P1;SBN09F1;árvore;PO;PEND F_PRAZO
3;RAMAL;P1;SBN09F1;árvore;PO;PEND F_PRAZO
3;RAMAL;P1;SBN09F1;árvore;PO;PEND F_PRAZO
3;RAMAL;P1;SBN09F1;árvore;PO;PEND F_PRAZO
3;RAMAL;P1;SBN09F1;árvore;PO;PEND F_PRAZO
3;RAMAL;P1;SRI01C2;árvore;PO;PEND F_PRAZO
3;RAMAL;P1;SRI01C4;árvore;PO;PEND F_PRAZO
3;RAMAL;P1;SRI01C4;árvore;PO;PEND F_PRAZO
3;RAMAL;P1;SRI01C4;árvore;PO;PEND F_PRAZO
4;RAMAL;P1;LNC01C1;árvore;PO;PEND F_PRAZO
4;RAMAL;P1;MAR01C2;árvore;LV;PEND F_PRAZO
4;RAMAL;P1;BRD01C3;árvore;PO;PEND F_PRAZO
4;RAMAL;P1;IPS01C6;árvore;LV;PEND F_PRAZO
4;RAMAL;P1;IAQ01C6;árvore;LV;PEND F_PRAZO
4;RAMAL;P1;SBN09F1;árvore;TT;PEND F_PRAZO
4;RAMAL;P1;SBN09F1;árvore;PO;PEND F_PRAZO
4;RAMAL;P1;SBN09F1;árvore;PO;PEND F_PRAZO
4;RAMAL;P1;SBN09F1;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P2;SRI01C4;árvore;PO;PEND N_PRAZO
1;ALIMENTADOR;P2;SRI01C4;árvore;PO;PEND N_PRAZO
1;ALIMENTADOR;P2;SRI01C4;árvore;PO;PEND N_PRAZO
1;ALIMENTADOR;P2;SRI01C4;árvore;PO;PEND N_PRAZO
1;ALIMENTADOR;P2;SRI01C4;árvore;PO;PEND N_PRAZO
1;ALIMENTADOR;P2;SRI01C4;equipamento;LV;PEND N_PRAZO
4;RAMAL;P1;MRO01C3;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P2;SRI01C4;poste;LM;PEND N_PRAZO
1;ALIMENTADOR;P2;SRI01C4;poste;LM;PEND N_PRAZO
4;RAMAL;P1;SRI01C2;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P2;MRO01C4;árvore;PO;PEND N_PRAZO
1;ALIMENTADOR;P2;MRO01C4;árvore;PL;PEND N_PRAZO
1;ALIMENTADOR;P2;MRO01C4;árvore;PO;PEND N_PRAZO
1;ALIMENTADOR;P2;MRO01C4;poste;LM;PEND N_PRAZO
4;RAMAL;P1;SRI01C4;árvore;PO;PEND F_PRAZO
5;RAMAL;P1;BRN09F1;árvore;PO;PEND F_PRAZO
5;RAMAL;P1;BRN01C4;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P2;RSO01C3;chave;LV;PEND N_PRAZO
5;RAMAL;P1;BRN01C4;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P2;RSO01C3;poste;LM;PEND N_PRAZO
1;ALIMENTADOR;P2;RSO01C3;poste;LM;PEND N_PRAZO
1;ALIMENTADOR;P2;RSO01C4;árvore;PO;PEND N_PRAZO
1;ALIMENTADOR;P2;RSO01C4;árvore;PO;PEND N_PRAZO
1;ALIMENTADOR;P2;RSO01C4;árvore;PO;PEND N_PRAZO
1;ALIMENTADOR;P2;RSO01C4;árvore;PO;PEND N_PRAZO
1;ALIMENTADOR;P2;RSO01C4;árvore;PO;PEND N_PRAZO
1;ALIMENTADOR;A;RSO01C4;árvore;PO;ACOMPANHAR
1;ALIMENTADOR;P2;RSO01C4;condutor;LM;PEND N_PRAZO
1;ALIMENTADOR;P2;RSO01C4;condutor;LM;PEND N_PRAZO
5;RAMAL;P1;BRN01C4;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P2;RSO01C4;poste;LM;PEND N_PRAZO
1;ALIMENTADOR;P2;RSO01C4;poste;LM;PEND N_PRAZO
1;ALIMENTADOR;P2;BRN01C3;poste;LM;PEND N_PRAZO
1;ALIMENTADOR;P2;BRN01C3;condutor;LV;PEND N_PRAZO
1;ALIMENTADOR;P2;BRN01C3;condutor;LV;PEND N_PRAZO
5;RAMAL;P1;BRN01C4;árvore;PO;PEND F_PRAZO
5;RAMAL;P1;BRN01C4;árvore;PO;PEND F_PRAZO
5;RAMAL;P1;BRN01C4;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;A;BRN01C3;poste;LM;ACOMPANHAR
1;ALIMENTADOR;A;BRN01C3;poste;LM;ACOMPANHAR
1;ALIMENTADOR;A;BRN01C3;poste;LM;ACOMPANHAR
5;RAMAL;P1;MRO01C4;árvore;PO;PEND F_PRAZO
5;RAMAL;P1;LNC01C1;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P2;SQA01C2;árvore;PO;PEND N_PRAZO
1;ALIMENTADOR;P2;SQA01C2;árvore;PO;PEND N_PRAZO
1;ALIMENTADOR;P2;SQA01C2;cruzeta;LV;PEND N_PRAZO
1;ALIMENTADOR;P2;SQA01C2;cruzeta;LV;PEND N_PRAZO
5;RAMAL;P1;MAR01C2;árvore;LV;PEND F_PRAZO
5;RAMAL;P1;MAR01C7;árvore;PO;PEND F_PRAZO
5;RAMAL;P1;TRU01C2;árvore;LV;PEND F_PRAZO
1;ALIMENTADOR;P2;SBN09F2;árvore;PO;PEND N_PRAZO
1;ALIMENTADOR;P2;SBN09F2;árvore;PO;PEND N_PRAZO
5;RAMAL;P1;BRD01C4;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P2;SBN09F2;condutor;LV;PEND N_PRAZO
1;ALIMENTADOR;P2;SBN09F2;condutor;LV;PEND N_PRAZO
1;ALIMENTADOR;P2;SBN09F2;cruzeta;LV;PEND N_PRAZO
1;ALIMENTADOR;P2;SBN09F2;cruzeta;LV;PEND N_PRAZO
1;ALIMENTADOR;P2;SBN09F2;cruzeta;LV;PEND N_PRAZO
5;RAMAL;P1;BRN09F1;árvore;PO;PEND F_PRAZO
5;RAMAL;P1;BRN01C3;árvore;PO;PEND F_PRAZO
5;RAMAL;P1;BRN01C3;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P2;BRD01C1;árvore;PO;PEND N_PRAZO
1;ALIMENTADOR;P2;BRD01C1;árvore;PO;PEND N_PRAZO
1;ALIMENTADOR;P2;BRD01C1;árvore;PO;PEND N_PRAZO
1;ALIMENTADOR;P2;BRD01C1;árvore;PO;PEND N_PRAZO
1;ALIMENTADOR;P2;BRD01C1;árvore;PO;PEND N_PRAZO
5;RAMAL;P1;BRN01C2;árvore;PO;PEND F_PRAZO
5;RAMAL;P1;BRN01C2;árvore;PO;PEND F_PRAZO
5;RAMAL;P1;BRN01C2;árvore;PO;PEND F_PRAZO
5;RAMAL;P1;SRI01C2;árvore;PO;PEND F_PRAZO
5;RAMAL;P1;SRI01C2;árvore;PO;PEND F_PRAZO
5;RAMAL;P1;BRN01C2;árvore;PO;PEND F_PRAZO
5;RAMAL;P1;BRN01C2;árvore;PO;PEND F_PRAZO
5;RAMAL;P1;SRI01C4;árvore;PO;PEND F_PRAZO
5;RAMAL;P1;SRI01C4;árvore;PO;PEND F_PRAZO
5;RAMAL;P1;SRI01C4;árvore;PO;PEND F_PRAZO
5;RAMAL;P1;SRI01C4;árvore;PO;PEND F_PRAZO
6;RAMAL;P1;LNC01C1;árvore;PO;PEND F_PRAZO
6;RAMAL;P1;BRN01C1;árvore;PO;PEND F_PRAZO
6;RAMAL;P1;BRN01C1;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P2;CDO01C5;condutor;LV;PEND N_PRAZO
6;RAMAL;P1;RSO01C3;árvore;PO;PEND F_PRAZO
6;RAMAL;P1;MRO01C3;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P2;MAR01C6;poste;LM;PEND N_PRAZO
6;RAMAL;P1;MRO01C3;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P2;TRU01C6;chave;LV;PEND N_PRAZO
6;RAMAL;P1;MRO01C3;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P2;CET01C2;trafo;LM;PEND N_PRAZO
6;RAMAL;P1;SRI01C2;árvore;PO;PEND F_PRAZO
6;RAMAL;P1;BRN01C2;árvore;PO;PEND F_PRAZO
6;RAMAL;P1;SRI01C4;árvore;PO;PEND F_PRAZO
6;RAMAL;P1;SRI01C4;árvore;PO;PEND F_PRAZO
6;RAMAL;P1;SRI01C4;árvore;PO;PEND F_PRAZO
6;RAMAL;P1;SRI01C4;árvore;PO;PEND F_PRAZO
6;RAMAL;P1;SRI01C4;árvore;PO;PEND F_PRAZO
7;RAMAL;P1;MRO01C4;árvore;PO;PEND F_PRAZO
8;RAMAL;P1;LNC01C1;árvore;PO;PEND F_PRAZO
8;RAMAL;P1;BRN01C1;árvore;PO;PEND F_PRAZO
9;RAMAL;P1;BRN01C2;árvore;PO;PEND F_PRAZO
10;RAMAL;P1;BRN01C4;árvore;PO;PEND F_PRAZO
10;RAMAL;P1;BRN01C4;árvore;PO;PEND F_PRAZO
10;RAMAL;P1;BRN01C4;árvore;PO;PEND F_PRAZO
10;RAMAL;P1;BRN01C4;árvore;PO;PEND F_PRAZO
10;RAMAL;P1;BRN01C4;árvore;PO;PEND F_PRAZO
10;RAMAL;P1;BRN01C4;árvore;PO;PEND F_PRAZO
10;RAMAL;P1;BRN01C4;árvore;PO;PEND F_PRAZO
10;RAMAL;P1;MAR01C7;árvore;PO;PEND F_PRAZO
10;RAMAL;P1;RSO01C6;árvore;TT;PEND F_PRAZO
10;RAMAL;P1;SJR01C2;árvore;PO;PEND F_PRAZO
10;RAMAL;P1;BRN09F1;árvore;PO;PEND F_PRAZO
10;RAMAL;P1;BRN01C2;árvore;PO;PEND F_PRAZO
10;RAMAL;P1;BRN01C2;árvore;PO;PEND F_PRAZO
10;RAMAL;P1;BRN01C1;árvore;PO;PEND F_PRAZO
10;RAMAL;P1;BRN01C1;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P2;MAR01C7;poste;LM;PEND N_PRAZO
10;RAMAL;P1;BRN01C3;árvore;PO;PEND F_PRAZO
10;RAMAL;P1;SRI01C3;árvore;PO;PEND F_PRAZO
10;RAMAL;P1;BRN01C2;árvore;PO;PEND F_PRAZO
10;RAMAL;P1;BRN01C2;árvore;PO;PEND F_PRAZO
12;RAMAL;P1;MAR01C8;árvore;LV;PEND F_PRAZO
1;ALIMENTADOR;P2;IAQ01C2;poste;LM;PEND N_PRAZO
12;RAMAL;P1;SRI01C2;árvore;PO;PEND F_PRAZO
15;RAMAL;P1;BRN09F1;árvore;PO;PEND F_PRAZO
15;RAMAL;P1;BRN01C4;árvore;PO;PEND F_PRAZO
15;RAMAL;P1;BRN01C4;árvore;PO;PEND F_PRAZO
15;RAMAL;P1;BRN01C4;árvore;PO;PEND F_PRAZO
15;RAMAL;P1;BRN01C4;árvore;PO;PEND F_PRAZO
15;RAMAL;P1;MAR01C2;árvore;LV;PEND F_PRAZO
15;RAMAL;P1;BRN09F1;árvore;PO;PEND F_PRAZO
15;RAMAL;P1;BRN09F1;árvore;PO;PEND F_PRAZO
15;RAMAL;P1;BRN01C3;árvore;PO;PEND F_PRAZO
15;RAMAL;P1;BRN01C3;árvore;PO;PEND F_PRAZO
15;RAMAL;P1;SRI01C2;árvore;PL;PEND F_PRAZO
15;RAMAL;P1;SRI01C3;árvore;PO;PEND F_PRAZO
15;RAMAL;P1;SRI01C2;árvore;PO;PEND F_PRAZO
16;RAMAL;P1;IPS01C6;árvore;PO;PEND F_PRAZO
20;RAMAL;P1;BRN09F1;árvore;PO;PEND F_PRAZO
20;RAMAL;P1;BRN09F1;árvore;PO;PEND F_PRAZO
20;RAMAL;P1;BRN09F1;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;P2;BRD01C1;árvore;PO;RETIRADA
20;RAMAL;P1;BRN01C4;árvore;PO;PEND F_PRAZO
20;RAMAL;P1;BRN01C4;árvore;PO;PEND F_PRAZO
20;RAMAL;P1;BRN01C4;árvore;PO;PEND F_PRAZO
20;RAMAL;P1;BRN09F1;árvore;PO;PEND F_PRAZO
20;RAMAL;P1;BRN01C1;árvore;PL;PEND F_PRAZO
20;RAMAL;P1;BRN01C3;árvore;PO;PEND F_PRAZO
25;RAMAL;P1;BRN01C1;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;P2;BRD01C1;árvore;PO;RETIRADA
2;ALIMENTADOR;P2;BRD01C1;árvore;PO;RETIRADA
2;ALIMENTADOR;P2;BRD01C1;árvore;PO;RETIRADA
2;ALIMENTADOR;P2;BRD01C1;árvore;PO;RETIRADA
2;ALIMENTADOR;P2;RSO01C5;árvore;PO;RETIRADA
2;ALIMENTADOR;P2;RSO01C5;árvore;PL;RETIRADA
2;ALIMENTADOR;P2;MRO01C3;árvore;PO;RETIRADA
2;ALIMENTADOR;P2;MRO01C3;árvore;PO;RETIRADA
2;ALIMENTADOR;P2;MRO01C2;árvore;PO;RETIRADA
30;RAMAL;P1;BRN01C4;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;P2;RSO01C2;árvore;PO;RETIRADA
2;ALIMENTADOR;P2;RSO01C2;árvore;PO;RETIRADA
30;RAMAL;P1;BRN01C4;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;P2;RSO09S1;árvore;PO;RETIRADA
30;RAMAL;P1;BRN01C4;árvore;PO;PEND F_PRAZO
30;RAMAL;P1;BRN01C4;árvore;PO;PEND F_PRAZO
30;RAMAL;P1;BRN09F1;árvore;PO;PEND F_PRAZO
30;RAMAL;P1;BRN09F1;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;P2;MAR01C7;isolador;NI;RETIRADA
40;RAMAL;P1;BRN09F1;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;A;LNC01C5;condutor;LV;ACOMPANHAR
2;ALIMENTADOR;A;LNC01C5;condutor;LM;ACOMPANHAR
2;ALIMENTADOR;A;LNC01C5;condutor;LM;ACOMPANHAR
2;ALIMENTADOR;A;LNC01C5;condutor;LV;ACOMPANHAR
2;ALIMENTADOR;A;LNC01C5;condutor;LV;ACOMPANHAR
2;ALIMENTADOR;P2;LNC01C5;condutor;LM;PEND F_PRAZO
2;ALIMENTADOR;P2;LNC01C5;cruzeta;LV;PEND F_PRAZO
2;ALIMENTADOR;P2;LNC01C5;cruzeta;LM;PEND F_PRAZO
2;ALIMENTADOR;A;LNC01C4;condutor;LV;ACOMPANHAR
2;ALIMENTADOR;A;LNC01C4;condutor;LV;ACOMPANHAR
2;ALIMENTADOR;A;LNC01C4;condutor;LM;ACOMPANHAR
2;ALIMENTADOR;P2;LNC01C4;condutor;LM;PEND F_PRAZO
2;ALIMENTADOR;P2;LNC01C4;estrutura;LM;PEND F_PRAZO
60;RAMAL;P1;BRN01C4;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;A;LNC01C3;condutor;LM;ACOMPANHAR
2;ALIMENTADOR;A;LNC01C3;condutor;LM;ACOMPANHAR
2;ALIMENTADOR;P2;LNC01C3;condutor;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P1;BRN01C2;aterramento;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P1;BRN01C2;aterramento;LM;PEND F_PRAZO
2;ALIMENTADOR;A;LNC01C2;condutor;LM;ACOMPANHAR
1;ALIMENTADOR;P1;LNC01C1;chave;LM;PEND F_PRAZO
1;ALIMENTADOR;P1;MRO01C1;chave;LV;PEND F_PRAZO
2;ALIMENTADOR;P2;SBN09F1;árvore;NI;PEND F_PRAZO
2;ALIMENTADOR;P2;SBN09F1;árvore;NI;PEND F_PRAZO
2;ALIMENTADOR;P2;SRI01C1;árvore;PO;RETIRADA
2;ALIMENTADOR;P2;SRI01C1;árvore;PO;RETIRADA
1;ALIMENTADOR;P1;MRO01C3;chave;LV;PEND F_PRAZO
2;ALIMENTADOR;P2;SRI01C1;árvore;PO;RETIRADA
2;ALIMENTADOR;P2;SRI01C1;árvore;PO;RETIRADA
2;ALIMENTADOR;P2;SRI01C1;árvore;PO;RETIRADA
2;ALIMENTADOR;P2;SRI01C1;árvore;PO;RETIRADA
1;ALIMENTADOR;P1;CHT01C5;chave;LV;PEND F_PRAZO
2;ALIMENTADOR;P1;CDO01C2;chave;NI;PEND F_PRAZO
3;ALIMENTADOR;P1;LNC01C2;chave;LM;PEND F_PRAZO
3;ALIMENTADOR;P1;CET01C5;chave;LV;PEND F_PRAZO
3;ALIMENTADOR;P1;RNC01C5;chave;LV;PEND F_PRAZO
2;ALIMENTADOR;P2;SJR01C6;condutor;LV;PEND F_PRAZO
3;ALIMENTADOR;P1;CET01C2;chave;LV;PEND F_PRAZO
1;RAMAL;P1;BRD01C4;chave;LM;PEND F_PRAZO
1;RAMAL;P1;BRD01C4;chave;LM;PEND F_PRAZO
1;RAMAL;P1;BRD01C4;chave;LM;PEND F_PRAZO
1;RAMAL;P1;BRN01C2;chave;LM;PEND F_PRAZO
2;RAMAL;P1;BRD01C4;chave;LM;PEND F_PRAZO
2;RAMAL;P1;BRD01C4;chave;LM;PEND F_PRAZO
2;RAMAL;P1;BRN01C4;chave;LM;PEND F_PRAZO
3;RAMAL;P1;BRD01C1;chave;LM;PEND F_PRAZO
3;RAMAL;P1;BRD01C4;chave;LM;PEND F_PRAZO
2;ALIMENTADOR;P2;VLP01C2;cruzeta;LV;PEND F_PRAZO
3;RAMAL;P1;ARG01C4;chave;LV;PEND F_PRAZO
3;RAMAL;P1;ARG01C4;chave;LV;PEND F_PRAZO
2;ALIMENTADOR;P2;SJR01C5;árvore;TT;PEND F_PRAZO
3;RAMAL;P1;ARG01C4;chave;LV;PEND F_PRAZO
1;BAIXA TENSÃO;P1;ARS01C1;Chave Fusível;LM;PEND F_PRAZO
3;BAIXA TENSÃO;P1;ARS01C1;Chave Fusível;LM;PEND F_PRAZO
1;ALIMENTADOR;P1;LNC01C2;condutor;LM;PEND F_PRAZO
2;ALIMENTADOR;P2;RNC01C8;cruzeta;LV;PEND F_PRAZO
2;ALIMENTADOR;P2;TRU01C7;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;P2;MAR01C6;árvore;PO;RETIRADA
1;ALIMENTADOR;P1;LNC01C1;condutor;LM;PEND F_PRAZO
1;ALIMENTADOR;P1;LNC01C1;condutor;LM;PEND F_PRAZO
1;ALIMENTADOR;P1;IPS01C5;condutor;LV;PEND F_PRAZO
1;ALIMENTADOR;P1;BRD01C1;condutor;LV;PEND F_PRAZO
1;ALIMENTADOR;P1;UBS09L3;condutor;LM;PEND F_PRAZO
1;ALIMENTADOR;P1;BRN09F1;condutor;LM;PEND F_PRAZO
1;ALIMENTADOR;P1;BRN09F1;condutor;LM;PEND F_PRAZO
1;ALIMENTADOR;P1;TRU01C6;condutor;LV;PEND F_PRAZO
1;ALIMENTADOR;P1;BRD01C3;condutor;LV;PEND F_PRAZO
1;ALIMENTADOR;P1;BRD01C5;condutor;LV;PEND F_PRAZO
1;ALIMENTADOR;P1;BRD01C5;condutor;LV;PEND F_PRAZO
1;ALIMENTADOR;P1;BRD01C5;condutor;LV;PEND F_PRAZO
2;ALIMENTADOR;P2;ADG01C6;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;P2;ADG01C6;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;FLP01C1;condutor;LV;PEND F_PRAZO
1;ALIMENTADOR;P1;FLP01C1;condutor;LV;PEND F_PRAZO
1;ALIMENTADOR;P1;SJR01C4;condutor;LV;PEND F_PRAZO
1;ALIMENTADOR;P1;FLP01C3;condutor;LV;PEND F_PRAZO
1;ALIMENTADOR;P1;SBN09F2;condutor;LV;PEND F_PRAZO
1;ALIMENTADOR;P1;TRU01C6;condutor;LV;PEND F_PRAZO
1;ALIMENTADOR;P1;CHT01C5;condutor;LV;PEND F_PRAZO
1;ALIMENTADOR;P1;CHT01C4;condutor;LV;PEND F_PRAZO
1;ALIMENTADOR;P1;ODA01C5;condutor;LV;PEND F_PRAZO
2;ALIMENTADOR;P1;LNC01C1;condutor;LM;PEND F_PRAZO
2;ALIMENTADOR;P2;ODA01C2;árvore;PO;RETIRADA
2;ALIMENTADOR;P1;SLF01C8;condutor;LV;PEND F_PRAZO
2;ALIMENTADOR;P1;SMC01C3;condutor;LV;PEND F_PRAZO
2;ALIMENTADOR;P2;LNC01C1;árvore;LM;RETIRADA
2;ALIMENTADOR;A;LNC01C1;condutor;LM;ACOMPANHAR
2;ALIMENTADOR;A;LNC01C1;condutor;LM;ACOMPANHAR
3;ALIMENTADOR;P1;SJR01C6;condutor;LV;PEND F_PRAZO
2;ALIMENTADOR;P2;LNC01C1;condutor;LM;PEND F_PRAZO
2;ALIMENTADOR;P2;LNC01C1;condutor;LM;PEND F_PRAZO
2;ALIMENTADOR;P2;LNC01C1;condutor;LM;PEND F_PRAZO
2;ALIMENTADOR;P2;LNC01C1;condutor;LM;PEND F_PRAZO
2;ALIMENTADOR;P2;LNC01C1;cruzeta;LM;PEND F_PRAZO
3;ALIMENTADOR;P1;LNC01C1;condutor;LM;PEND F_PRAZO
3;ALIMENTADOR;P1;SJR01C4;condutor;LV;PEND F_PRAZO
2;ALIMENTADOR;P2;LNC01C1;isolador;LM;PEND F_PRAZO
2;ALIMENTADOR;P2;LNC01C1;isolador;LM;PEND F_PRAZO
2;ALIMENTADOR;P2;LNC01C1;isolador;LM;PEND F_PRAZO
3;ALIMENTADOR;P1;CHT01C5;condutor;LV;PEND F_PRAZO
5;ALIMENTADOR;P1;LNC01C1;condutor;LM;PEND F_PRAZO
6;ALIMENTADOR;P1;LNC01C1;condutor;LM;PEND F_PRAZO
2;ALIMENTADOR;P2;SBN09F2;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;P2;SBN09F2;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;P2;SBN09F2;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;P2;SBN09F2;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;P2;SBN09F2;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;P2;SBN09F2;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;P2;SBN09F2;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;P2;SBN09F2;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;P2;SBN09F2;cruzeta;LV;RETIRADA
2;ALIMENTADOR;P2;SBN09F2;cruzeta;LV;RETIRADA
6;ALIMENTADOR;P1;LNC01C1;condutor;LV;PEND F_PRAZO
2;ALIMENTADOR;P2;RSO01C2;árvore;PO;RETIRADA
6;ALIMENTADOR;P1;LNC01C1;condutor;LM;PEND F_PRAZO
6;ALIMENTADOR;P1;LNC01C1;condutor;LM;PEND F_PRAZO
6;ALIMENTADOR;P1;BRD01C4;condutor;LV;PEND F_PRAZO
6;ALIMENTADOR;P1;BRD01C4;condutor;LV;PEND F_PRAZO
6;ALIMENTADOR;P1;SMC01C3;condutor;LV;PEND F_PRAZO
8;ALIMENTADOR;P1;LNC01C1;condutor;LM;PEND F_PRAZO
10;ALIMENTADOR;P1;LNC01C1;condutor;LM;PEND F_PRAZO
10;ALIMENTADOR;P1;LNC01C1;condutor;LM;PEND F_PRAZO
1;RAMAL;P1;BRD01C2;condutor;LV;PEND F_PRAZO
1;RAMAL;P1;BRN01C4;condutor;LM;PEND F_PRAZO
2;ALIMENTADOR;P2;FQL01C4;árvore;PO;RETIRADA
1;RAMAL;P1;BRN01C4;condutor;LM;PEND F_PRAZO
1;RAMAL;P1;BRN01C4;condutor;LM;PEND F_PRAZO
1;RAMAL;P1;BRN01C4;condutor;LM;PEND F_PRAZO
1;RAMAL;P1;MRO01C4;condutor;LV;PEND F_PRAZO
1;RAMAL;P1;MAR01C7;condutor;LM;PEND F_PRAZO
1;RAMAL;P1;ARS01C2;condutor;LV;PEND F_PRAZO
1;RAMAL;P1;CDO01C1;condutor;LM;PEND F_PRAZO
1;RAMAL;P1;SBN09F1;condutor;LV;PEND F_PRAZO
1;RAMAL;P1;SBN09F1;condutor;LV;PEND F_PRAZO
1;RAMAL;P1;CDO01C7;condutor;LM;PEND F_PRAZO
1;RAMAL;P1;CDO01C5;condutor;LM;PEND F_PRAZO
1;RAMAL;P1;STT01C3;condutor;LM;PEND F_PRAZO
1;RAMAL;P1;BRN01C2;condutor;LM;PEND F_PRAZO
2;RAMAL;P1;BRN01C4;condutor;LM;PEND F_PRAZO
3;RAMAL;P1;STT01C2;condutor;LV;PEND F_PRAZO
3;RAMAL;P1;SJR01C1;condutor;LV;PEND F_PRAZO
3;RAMAL;P1;MAB01C1;condutor;LV;PEND F_PRAZO
3;RAMAL;P1;ARG01C5;condutor;LV;PEND F_PRAZO
5;RAMAL;P1;UBS09L3;condutor;LM;PEND F_PRAZO
6;RAMAL;P1;FLP01C5;condutor;LV;PEND F_PRAZO
6;RAMAL;P1;SLF01C5;condutor;LV;PEND F_PRAZO
6;RAMAL;P1;ARG01C5;condutor;LV;PEND F_PRAZO
6;RAMAL;P1;BRN01C2;condutor;LM;PEND F_PRAZO
6;RAMAL;P1;BRN01C2;condutor;LM;PEND F_PRAZO
6;RAMAL;P1;BRN01C2;condutor;LM;PEND F_PRAZO
6;RAMAL;P1;BRN01C2;condutor;LM;PEND F_PRAZO
6;RAMAL;P1;BRN01C2;condutor;LM;PEND F_PRAZO
10;RAMAL;P1;UBS09L3;condutor;LM;PEND F_PRAZO
10;RAMAL;P1;UBS09L3;condutor;LM;PEND F_PRAZO
1;ALIMENTADOR;P1;ARG01C2;conexão;NI;PEND F_PRAZO
3;ALIMENTADOR;P1;CET01W3;conexão;LV;PEND F_PRAZO
6;ALIMENTADOR;P1;SMC01C4;conexão;NI;PEND F_PRAZO
2;ALIMENTADOR;A;IAQ01C6;cruzeta;LV;ACOMPANHAR
1;ALIMENTADOR;P1;LNC01C1;cruzeta;LM;PEND F_PRAZO
1;ALIMENTADOR;P1;LNC01C1;cruzeta;LM;PEND F_PRAZO
1;ALIMENTADOR;P1;LNC01C1;cruzeta;LM;PEND F_PRAZO
1;ALIMENTADOR;P1;LNC01C1;cruzeta;LM;PEND F_PRAZO
2;ALIMENTADOR;P2;SLF01C2;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;LNC01C1;cruzeta;LM;PEND F_PRAZO
